geoid,name,population,value,percentile,numerator,denominator
06085511914,5119.14,5722,0.930435558994115,0.956996148908858,,
06081612800,6128,3591,1.18484464083313,0.988318356867779,,
06037432101,4321.01,4103,0.287458981772355,0.657509627727856,,
06001423800,4238,2986,1.41247326468621,0.998074454428755,,
06001424001,4240.01,4027,0.391374741196941,0.723620025673941,,
06037910602,9106.02,4433,-0.794735904137068,0.0920410783055199,,
06097150902,1509.02,3423,0.59235153802131,0.835686777920411,,
06039000106,1.06,5692,-0.117656694183686,0.420282413350449,,
06085507206,5072.06,2426,1.08420684283142,0.979204107830552,,
06073017036,170.36,3606,0.557333669226368,0.817971758664955,,
06053000102,1.02,9315,-0.0216918932668414,0.477278562259307,,
06037920043,9200.43,7130,0.541133434048586,0.808985879332478,,
06095252317,2523.17,10131,0.438454603795259,0.753530166880616,,
06059088001,880.01,4527,-0.0119879175678609,0.482926829268293,,
06059088002,880.02,4157,-0.0137350928357933,0.481258023106547,,
06071000104,1.04,6928,0.348769388733969,0.694351732991014,,
06059042112,421.12,6700,0.670766346073925,0.87188703465982,,
06071005100,51,8442,-0.435576023195834,0.245956354300385,,
06037602103,6021.03,6650,-0.569560555185956,0.183440308087291,,
06037104124,1041.24,3875,-0.0737236668563645,0.445057766367137,,
06059032015,320.15,6679,0.438735629653526,0.753915275994865,,
06089012701,127.01,4881,-0.284210621601106,0.330038510911425,,
06067004904,49.04,5824,-0.371773522440937,0.279589216944801,,
06029004701,47.01,11517,-1.08725676027299,0.0267008985879332,,
06071009708,97.08,5488,-0.649553692797693,0.14390243902439,,
06097153902,1539.02,4617,0.463602982188939,0.768549422336329,,
06037620400,6204,5279,0.756256047521273,0.908472400513479,,
06095251802,2518.02,2770,-1.11077205549551,0.0232349165596919,,
06037405500,4055,6596,-0.0640040781550987,0.451732991014121,,
06013352202,3522.02,2758,1.03888725743209,0.974967907573813,,
06013354001,3540.01,2136,1.11599956015956,0.982798459563543,,
06001428600,4286,3454,0.827209249525654,0.929653401797176,,
06001430200,4302,6878,0.725257622913056,0.89589216944801,,
06041124100,1241,5889,1.21372155744748,0.989987163029525,,
06037127400,1274,6558,-0.486831705476973,0.220667522464698,,
06071001707,17.07,6525,-0.157678001219371,0.39614890885751,,
06019007801,78.01,2731,-1.09743203858063,0.0259306803594352,,
06111005901,59.01,6623,0.834757446643592,0.931707317073171,,
06037601202,6012.02,4000,-0.187757928701748,0.381001283697047,,
06059052415,524.15,4110,0.696968383700172,0.883697047496791,,
06053013800,138,6200,0.01295199644969,0.497304236200257,,
06083003005,30.05,5109,0.260382734130808,0.642362002567394,,
06089012200,122,6073,-0.459664620335646,0.233889602053915,,
06061021103,211.03,3783,0.0977478512796504,0.548395378690629,,
06061021802,218.02,6318,0.140745318045678,0.573812580231066,,
06065040403,404.03,5723,-0.314388177012594,0.310141206675225,,
06065043216,432.16,6105,-0.0864774632325252,0.438125802310655,,
06073008324,83.24,7226,0.817293861732522,0.92811296534018,,
06037235202,2352.02,4331,-0.859794088704153,0.0750962772785623,,
06037463900,4639,3290,0.340140424797458,0.688446726572529,,
06001440100,4401,2799,0.14025091850765,0.573299101412067,,
06001443103,4431.03,4107,0.690941431152184,0.880744544287548,,
06001405500,4055,3880,0.242556515350945,0.630680359435173,,
06001408800,4088,7149,-0.992125294492056,0.0441591784338896,,
06073003211,32.11,3555,0.0134437434327875,0.497432605905006,,
06057001203,12.03,2538,0.308004764826409,0.670346598202824,,
06037650300,6503,6824,0.211754770280612,0.611039794608472,,
06019003202,32.02,5745,-1.19280566045854,0.0143774069319641,,
06059063905,639.05,4254,0.42159882341447,0.742105263157895,,
06071002606,26.06,7857,0.0129362681209975,0.497047496790757,,
06037224020,2240.20,2733,-1.18974391953785,0.0146341463414634,,
06001450502,4505.02,5490,1.02037399053132,0.972272143774069,,
06001450751,4507.51,11119,1.06074477767017,0.977406931964056,,
06001443105,4431.05,4785,0.883958052824217,0.945571245186136,,
06073009202,92.02,7034,0.585162452846623,0.832349165596919,,
06037320201,3202.01,4049,-0.615074419241559,0.15982028241335,,
06007000104,1.04,5517,-0.0339887285612161,0.470474967907574,,
06037502200,5022,6937,-0.208801093632344,0.36803594351733,,
06037502100,5021,5036,-0.32532257239416,0.305006418485237,,
06085506203,5062.03,6589,0.331956303133607,0.684467265725289,,
06085505006,5050.06,11441,0.920739007998348,0.955327342747112,,
06065041403,414.03,4106,0.0205670143852951,0.502053915275995,,
06037143901,1439.01,4069,0.804258554883778,0.923620025673941,,
06067004501,45.01,3463,-1.03135129974856,0.034788189987163,,
06065045125,451.25,3159,0.132834255753494,0.568677792041078,,
06067004203,42.03,5583,-0.526650519560816,0.2,,
06077004901,49.01,7838,0.193664081342796,0.599743260590501,,
06083002211,22.11,5742,0.342533598022038,0.690885750962773,,
06041104102,1041.02,5760,0.421866708740092,0.742490372272144,,
06073019501,195.01,4068,-0.801279339049352,0.089987163029525,,
06061021131,211.31,5526,0.370729021265612,0.710526315789474,,
06037212701,2127.01,2276,-0.175930866320373,0.38818998716303,,
06037183103,1831.03,4355,-0.157429818609919,0.396534017971759,,
06073008313,83.13,2214,1.03396072933525,0.974197689345314,,
06037502005,5020.05,4930,-0.369349822109737,0.280616174582798,,
06107000202,2.02,2369,-1.01708169974173,0.0378690629011553,,
06067009609,96.09,5517,0.0828469864821676,0.538382541720154,,
06081608013,6080.13,4011,0.968071954077094,0.963543003851091,,
06037463500,4635,5982,0.788832800100111,0.919255455712452,,
06081612700,6127,2219,1.35332137523652,0.99602053915276,,
06037534001,5340.01,5125,-0.62869205510305,0.153401797175866,,
06067001300,13,3231,0.701061492450287,0.885622593068036,,
06067001500,15,4723,0.980267734455054,0.965468549422336,,
06059075701,757.01,7155,0.40120070194084,0.729653401797176,,
06081607200,6072,4089,0.638343220879667,0.859306803594352,,
06059011401,114.01,2219,0.325987770108976,0.681514762516046,,
06037570701,5707.01,7372,0.0873878362109894,0.541976893453145,,
06037540901,5409.01,4904,-0.763639810443002,0.101925545571245,,
06037137502,1375.02,4549,0.18331319430427,0.593966623876765,,
06037541603,5416.03,3059,-0.84597653762997,0.0780487804878049,,
06037406702,4067.02,6375,-0.163188522466375,0.393966623876765,,
06043000200,2,2857,-0.570254184164084,0.182926829268293,,
06019005911,59.11,6018,0.378553445335775,0.715404364569961,,
06023940000,9400,3263,-0.812239614488345,0.0866495507060334,,
06059099248,992.48,5636,-0.530817514019206,0.197047496790757,,
06059099250,992.50,3046,0.165393439246165,0.586264441591784,,
06019005518,55.18,5790,0.515661027075018,0.794736842105263,,
06061023600,236,4182,-0.000534865347306214,0.489602053915276,,
06059099406,994.06,4779,0.340391193891491,0.688703465982028,,
06059099410,994.10,4903,-0.142058937243561,0.405905006418485,,
06073017502,175.02,3713,0.41727384885459,0.739537869062901,,
06089011403,114.03,2885,0.2286079978564,0.621951219512195,,
06089011801,118.01,2245,0.112676871985813,0.557381258023107,,
06079011300,113,7298,0.390368495514118,0.722849807445443,,
06083001604,16.04,4659,0.309733088501642,0.672528883183569,,
06037231220,2312.20,4653,-1.1289709931916,0.0214377406931964,,
06073016614,166.14,3987,0.496987166489872,0.786649550706033,,
06073019403,194.03,5270,-0.0176628258184291,0.479204107830552,,
06019003600,36,4528,0.105541888088562,0.553145057766367,,
06019005513,55.13,2995,0.355822871069803,0.699101412066752,,
06085507805,5078.05,5465,0.727161597395075,0.896405648267009,,
06067009406,94.06,2300,-0.0606828423147344,0.453273427471117,,
06081601400,6014,7059,0.428553366171192,0.747753530166881,,
06065042213,422.13,4271,-0.0460809017573864,0.463157894736842,,
06085506101,5061.01,4381,0.860877677445611,0.940693196405648,,
06037103400,1034,6416,0.0913781030890006,0.544544287548139,,
06073016612,166.12,5936,0.365649382326039,0.707060333761232,,
06067009504,95.04,2564,-0.0662907251454211,0.450192554557125,,
06037267600,2676,2916,0.247048104090717,0.633504492939666,,
06019001413,14.13,6823,0.0886948089318447,0.543003851091142,,
06037208720,2087.20,4319,-0.853091295042972,0.0765083440308087,,
06047001902,19.02,2345,-0.43070673510644,0.249037227214377,,
06075011700,117,1790,0.495885781512092,0.786264441591784,,
06111004505,45.05,2208,-0.456347228933613,0.23581514762516,,
06013389200,3892,1779,0.305896263572504,0.668806161745828,,
06037480804,4808.04,4892,0.111915205251896,0.557124518613607,,
06053010506,105.06,5247,-0.670068765746395,0.136713735558408,,
06037137401,1374.01,4299,0.547752156509543,0.813863928112965,,
06037113232,1132.32,4315,0.531040885864888,0.80397946084724,,
06073010200,102,7155,-0.293002447098329,0.323363286264442,,
06037621301,6213.01,6973,0.641049751688424,0.861232349165597,,
06081609603,6096.03,5226,1.28343671208592,0.992554557124519,,
06085507500,5075,5927,0.985014380153623,0.966495507060334,,
06079010202,102.02,5178,0.0386242034942364,0.512451861360719,,
06111004600,46,2035,-1.17891397903023,0.0159178433889602,,
06001437101,4371.01,7867,0.407663132005735,0.732734274711168,,
06073018510,185.10,2816,0.0261934755416721,0.505519897304236,,
06065044701,447.01,4039,-0.521524563245064,0.202310654685494,,
06037432300,4323,4350,-0.478149781078682,0.224518613607189,,
06037405102,4051.02,5639,-0.400579296771659,0.264955070603338,,
06077005502,55.02,1981,0.157094334060358,0.582798459563543,,
06077005135,51.35,8321,0.257977932323031,0.63992297817715,,
06059087503,875.03,6011,-0.157606286949146,0.396277278562259,,
06085502907,5029.07,3936,0.747831319682465,0.905263157894737,,
06087121403,1214.03,3382,0.468505005058527,0.771373555840822,,
06065042518,425.18,3497,-0.343408822649184,0.294608472400513,,
06065043310,433.10,3534,-0.91120257254745,0.0625160462130937,,
06025011500,115,6227,-1.09907490391706,0.0256739409499358,,
06037702002,7020.02,6443,0.667647306918241,0.870731707317073,,
06019005515,55.15,1820,0.270435275799519,0.647753530166881,,
06081602300,6023,4196,0.0797183016771465,0.536456996148909,,
06055200602,2006.02,4124,0.408589058841204,0.733889602053915,,
06059021807,218.07,4438,0.192202599184262,0.598331193838254,,
06065043312,433.12,4559,-0.865884767760151,0.0735558408215661,,
06065042742,427.42,4846,0.0925659501196686,0.545827984595635,,
06067008505,85.05,2248,0.853900604712361,0.937869062901155,,
06037261200,2612,4182,0.676810132312207,0.874967907573813,,
06037262802,2628.02,3424,1.03451262602143,0.974326059050064,,
06065040303,403.03,4321,-0.454125353127082,0.237227214377407,,
06065040402,404.02,4373,-0.582304351081608,0.177150192554557,,
06071025000,250,9872,-1.53976726238801,0.00179717586649551,,
06097153003,1530.03,5669,-0.163084596498343,0.394094993581515,,
06013366002,3660.02,6627,-0.218439188546239,0.362387676508344,,
06073002803,28.03,4897,0.152636407855967,0.580872913992298,,
06007000501,5.01,4793,-0.195411690583784,0.375609756097561,,
06037403500,4035,1835,-0.0321430856616236,0.47201540436457,,
06111007903,79.03,5042,0.685722822772994,0.878818998716303,,
06071011700,117,1660,-1.20058625796848,0.013992297817715,,
06037920107,9201.07,6295,0.69110106287768,0.881001283697047,,
06001407800,4078,2728,0.302342191070611,0.666367137355584,,
06037267403,2674.03,3000,0.388714794516211,0.721694480102696,,
06071004504,45.04,8479,-0.0682798919901986,0.448267008985879,,
06019001407,14.07,4798,-1.06168468723109,0.0300385109114249,,
06037481402,4814.02,6598,-0.123209451244171,0.417073170731707,,
06037143902,1439.02,2766,0.864069328508228,0.941206675224647,,
06037601301,6013.01,1921,0.282610020718407,0.654172015404365,,
06059021828,218.28,4146,0.762851992248914,0.911553273427471,,
06059099243,992.43,4034,0.678690624707858,0.875738125802311,,
06065043240,432.40,12415,0.15088608864025,0.580359435173299,,
06073013401,134.01,4374,0.120697123951748,0.562002567394095,,
06013355115,3551.15,7981,0.633905400593631,0.857252888318357,,
06001430400,4304,2107,0.774762774914868,0.914762516046213,,
06073002501,25.01,5406,-0.33018255715688,0.301925545571245,,
06059063907,639.07,8311,0.463019661507059,0.768292682926829,,
06067008127,81.27,5091,0.067912159158814,0.529781771501926,,
06113010101,101.01,6796,-0.432734736331945,0.24813863928113,,
06037402405,4024.05,2875,-0.463147760266645,0.23183568677792,,
06037404301,4043.01,5503,-0.557237471851357,0.18780487804878,,
06113010602,106.02,5748,-0.08693545990507,0.437869062901155,,
06037141102,1411.02,3074,0.55167426103905,0.815019255455712,,
06021010502,105.02,1594,-0.458457521402738,0.234788189987163,,
06037296500,2965,3447,-0.472629652542235,0.227471116816431,,
06099003202,32.02,17848,-0.240796862887214,0.350320924261874,,
06037262200,2622,4405,0.756626321105415,0.908729139922978,,
06037300902,3009.02,1981,0.59077077475234,0.835044929396662,,
06037117303,1173.03,3754,0.0599075428962977,0.52413350449294,,
06073013412,134.12,4691,0.3070005618489,0.669448010269576,,
06073012200,122,3657,-0.428066567254811,0.250449293966624,,
06083002809,28.09,5229,0.396210876033817,0.727214377406932,,
06083001101,11.01,4973,0.0303792052842941,0.508472400513479,,
06083002210,22.10,6876,-0.0304577018612152,0.472913992297818,,
06081601800,6018,6697,0.684654884307528,0.878433889602054,,
06073008509,85.09,7369,0.245122698955546,0.632349165596919,,
06067003900,39,3267,0.641118496872714,0.861360718870347,,
06037404503,4045.03,2638,-0.0669442783031169,0.449422336328626,,
06037216401,2164.01,3772,-0.0895910377637293,0.436200256739409,,
06037574400,5744,5474,0.654793743399746,0.866110397946085,,
06017031504,315.04,5906,0.0590660452283432,0.523748395378691,,
06017030807,308.07,4008,0.547711878748076,0.813607188703466,,
06085502102,5021.02,7726,-0.182713941602158,0.38382541720154,,
06073020807,208.07,2720,0.222258684131144,0.617458279845956,,
06073020707,207.07,5122,-0.266611015886822,0.337227214377407,,
06111008401,84.01,5271,0.285126924719305,0.65584082156611,,
06029002813,28.13,4412,-0.711194589502815,0.118741976893453,,
06037219700,2197,4507,-0.578891036117519,0.179204107830552,,
06037219901,2199.01,4150,-0.664731590487988,0.139152759948652,,
06037234501,2345.01,2845,-0.287149748353727,0.328241335044929,,
06037239702,2397.02,4334,-1.29033498699193,0.00821566110397946,,
06085505203,5052.03,5964,0.402532197110277,0.730295250320924,,
06107000501,5.01,7097,-1.07286929088515,0.0282413350449294,,
06111007100,71,6846,0.0487721517481586,0.517458279845956,,
06037703200,7032,5688,0.224686166922921,0.618998716302953,,
06019001408,14.08,2677,-0.996491805178848,0.0433889602053915,,
06037271100,2711,2445,0.435001927183532,0.751347881899872,,
06059032059,320.59,10275,0.745168375276306,0.904236200256739,,
06037106510,1065.10,5618,-0.0205429474683423,0.477792041078306,,
06037408630,4086.30,2510,-0.148714629302601,0.402182284980745,,
06053012502,125.02,4894,0.206762987690179,0.607445442875481,,
06087120200,1202,4684,0.226973826651007,0.620924261874198,,
06013364002,3640.02,5531,0.0765801844703997,0.534788189987163,,
06013365003,3650.03,5164,0.304211937706117,0.66803594351733,,
06107000600,6,6998,-0.932434139091319,0.0572528883183569,,
06037530700,5307,2157,-0.347571591774525,0.29216944801027,,
06037530801,5308.01,5407,-0.641179386537565,0.147496790757381,,
06073010010,100.10,5431,-0.602772463209292,0.165725288831836,,
06065051200,512,5113,-0.180179305097412,0.385622593068036,,
06037183810,1838.10,4163,-0.382324709869765,0.274326059050064,,
06037241001,2410.01,4197,-1.09913636309334,0.0255455712451861,,
06067009404,94.04,5953,0.178389703416367,0.591784338896021,,
06037294510,2945.10,5082,-0.803467720164132,0.0894736842105263,,
06061021039,210.39,1679,0.698983104248154,0.884980744544288,,
06037503104,5031.04,2542,-0.469353785461181,0.229396662387677,,
06085508601,5086.01,3722,0.883708005803914,0.945442875481386,,
06067007802,78.02,4299,0.470156995363804,0.772785622593068,,
06075023103,231.03,2890,-0.685533486842831,0.130166880616175,,
06019005407,54.07,3476,0.0450099759396763,0.514890885750963,,
06037502004,5020.04,4251,-0.644785673004227,0.145571245186136,,
06019005503,55.03,5706,0.445697303531469,0.758408215661104,,
06107000900,9,9746,-0.990863235860197,0.0445442875481386,,
06037408133,4081.33,5203,-0.0392408839024439,0.467265725288832,,
06037267402,2674.02,4872,0.306195723167715,0.668934531450578,,
06037294410,2944.10,5079,-0.557166701926136,0.18793324775353,,
06083001402,14.02,3014,0.444301386601992,0.757509627727856,,
06037530101,5301.01,5285,-0.7101733139596,0.119383825417202,,
06037236400,2364,4282,0.214352638907311,0.613093709884467,,
06115040301,403.01,3306,-1.14794535009382,0.0196405648267009,,
06037235100,2351,4401,0.127030759455946,0.565982028241335,,
06031001200,12,2445,-0.320320353971706,0.307317073170732,,
06089010100,101,1658,-1.02063368465198,0.0367137355584082,,
06007000700,7,4626,0.306700069212695,0.669191270860077,,
06037910301,9103.01,3874,0.247499119720527,0.633889602053915,,
06059110116,1101.16,4698,0.248610833589319,0.634403080872914,,
06001440331,4403.31,3276,0.309119689232584,0.67201540436457,,
06059063603,636.03,6173,0.697275678346249,0.88382541720154,,
06033000701,7.01,4171,-0.725440091921635,0.114505776636714,,
06037201601,2016.01,2323,-0.429226300642858,0.249807445442875,,
06075022600,226,3213,1.35971146698136,0.996405648267009,,
06089012301,123.01,2580,-0.592208995975544,0.171501925545571,,
06019005202,52.02,3050,-0.99909250875516,0.0422336328626444,,
06065045228,452.28,6517,0.109592040682605,0.555070603337612,,
06001437000,4370,3493,0.392367839578478,0.72413350449294,,
06001441602,4416.02,8113,0.400419425710344,0.729396662387677,,
06015000102,1.02,3302,-0.608654100912963,0.163414634146341,,
06073016000,160,2265,-0.0462905246972212,0.463029525032092,,
06037800324,8003.24,6966,0.718391687321599,0.893324775353017,,
06065041910,419.10,7685,0.00381470689340868,0.491655969191271,,
06037222200,2222,4016,-0.724124850206278,0.114762516046213,,
06013355116,3551.16,8933,0.812964455504034,0.926444159178434,,
06017030710,307.10,5029,0.881277664551926,0.945057766367137,,
06037481902,4819.02,3443,-0.00325040342881488,0.48793324775353,,
06053013400,134,1525,0.664471186153473,0.869448010269576,,
06065044509,445.09,3693,-0.932257810915832,0.0573812580231065,,
06075012501,125.01,4293,-0.716185919379448,0.117458279845956,,
06065042620,426.20,14520,-0.310381982497393,0.311296534017972,,
06077004202,42.02,1660,0.545612453859166,0.812580231065469,,
06037183104,1831.04,2146,0.263262555039571,0.644287548138639,,
06059099601,996.01,7230,-0.180158636872785,0.385750962772786,,
06037216100,2161,2151,0.70178770308763,0.886007702182285,,
06099003904,39.04,4652,-0.223703208216451,0.358536585365854,,
06085504602,5046.02,2355,0.0829791746594277,0.538510911424904,,
06085502701,5027.01,5235,0.595836921435923,0.838125802310655,,
06037601802,6018.02,3945,-0.355479429231219,0.288446726572529,,
06037406300,4063,5829,0.108129640481562,0.554428754813864,,
06075010100,101,3889,-0.0266069643702259,0.474839537869063,,
06037240800,2408,4341,-0.931186624086451,0.0576379974326059,,
06001406000,4060,3796,-0.30936670577101,0.31181001283697,,
06079011901,119.01,3270,0.397852663885968,0.728241335044929,,
06073016702,167.02,8517,-0.147092940228585,0.403080872913992,,
06045010700,107,6344,-0.59262988911239,0.170860077021823,,
06111006800,68,3705,0.365358390250783,0.706803594351733,,
06009000501,5.01,2776,-0.0902258949198747,0.43594351732991,,
06073006801,68.01,2971,0.209877001190306,0.609756097560976,,
06097150901,1509.01,5053,0.331119734311734,0.683697047496791,,
06085509105,5091.05,7166,0.943355051318497,0.958664955070603,,
06001401000,4010,6133,0.457228747236166,0.765083440308087,,
06037502003,5020.03,2634,-0.13189814061491,0.41193838254172,,
06037181600,1816,4631,0.194153979800848,0.60012836970475,,
06037141600,1416,4178,0.750399177166231,0.906931964056483,,
06007001000,10,4122,-0.40043868016697,0.265340179717587,,
06007000102,1.02,4032,0.196847716649386,0.601797175866496,,
06013321102,3211.02,6913,1.0458399696448,0.975609756097561,,
06037550100,5501,7329,-0.0776414112348176,0.442618741976893,,
06037401500,4015,6213,-0.0658985613884715,0.450577663671374,,
06037482304,4823.04,3216,-0.783179862686658,0.0957637997432606,,
06037482502,4825.02,3310,-0.37521800011774,0.278048780487805,,
06037910715,9107.15,6653,-0.588180078677576,0.173042362002567,,
06017031502,315.02,5953,-0.00425471530422622,0.487163029525032,,
06037920039,9200.39,2191,0.205186455260927,0.606546854942234,,
06037137201,1372.01,6029,0.187449628039526,0.595507060333761,,
06037137302,1373.02,4449,0.563118203820823,0.820924261874198,,
06079012505,125.05,4884,0.358966684172063,0.701283697047497,,
06079012502,125.02,5572,0.111015435182415,0.556482670089859,,
06073019106,191.06,10544,-0.0858158058670519,0.438382541720154,,
06039000604,6.04,5485,-0.866020844320922,0.0731707317073171,,
06067008509,85.09,4960,0.90310419031638,0.950449293966624,,
06071010020,100.20,8328,-0.862137094932359,0.0743260590500642,,
06067008211,82.11,2799,0.35246822494531,0.696919127086008,,
06061020107,201.07,2925,-0.791333907536008,0.0930680359435173,,
06061021309,213.09,14332,0.592197768062829,0.835558408215661,,
06037480302,4803.02,4672,-0.0268894290291822,0.474326059050064,,
06037500100,5001,4840,0.341180817890095,0.689345314505777,,
06037920336,9203.36,6881,-0.549522330503202,0.191142490372272,,
06037670602,6706.02,6862,0.759291656000013,0.910141206675225,,
06073017009,170.09,4857,0.357521105859697,0.699743260590501,,
06061023500,235,6011,0.721509479756575,0.894736842105263,,
06073006600,66,1811,-1.06631216281159,0.0287548138639281,,
06059089107,891.07,5664,0.0370412985288681,0.51181001283697,,
06059074106,741.06,6719,-0.00371774551591325,0.487548138639281,,
06097150610,1506.10,3983,0.71871081228271,0.893453145057766,,
06059074200,742,9608,-0.31646927525281,0.309627727856226,,
06085505009,5050.09,11332,0.526316645080613,0.801026957637997,,
06085504001,5040.01,6078,-0.234098105578342,0.352888318356868,,
06059021917,219.17,3221,0.638239756457614,0.859178433889602,,
06037131020,1310.20,6704,-0.390225697448471,0.270860077021823,,
06111000400,4,6021,-0.160696592232301,0.395378690629012,,
06037534002,5340.02,4628,-0.493264659653259,0.217843388960205,,
06037670002,6700.02,3939,0.0204822343514979,0.501925545571245,,
06059087401,874.01,4946,0.29366769930759,0.661745827984596,,
06059087801,878.01,5195,-0.0583277740427317,0.455584082156611,,
06039000202,2.02,5738,-0.393531151175893,0.269319640564827,,
06039000300,3,7844,-0.644880611140932,0.145442875481386,,
06037137504,1375.04,2155,0.741983997092686,0.902182284980745,,
06071010017,100.17,16448,-0.298731371034822,0.319512195121951,,
06111000902,9.02,2026,0.311999130305049,0.673812580231065,,
06111004101,41.01,6947,-0.287145285964077,0.328369704749679,,
06085512100,5121,1527,-0.0132555115795582,0.481771501925546,,
06037207302,2073.02,4806,-0.354161371607182,0.289602053915276,,
06037570602,5706.02,6177,-0.13224741749762,0.41181001283697,,
06059021915,219.15,3997,0.71967529226952,0.894223363286264,,
06089011802,118.02,2615,0.0817281341564612,0.537483953786906,,
06085512017,5120.17,7565,0.0525174213387566,0.519768934531451,,
06037108102,1081.02,3552,0.394191952520778,0.725417201540436,,
06077001000,10,5185,-0.476515140917138,0.225288831835687,,
06039001000,10,5232,-0.131298666344696,0.412836970474968,,
06001400800,4008,4069,0.476490404142766,0.77586649550706,,
06065045214,452.14,5112,0.116149472287701,0.559435173299101,,
06081609201,6092.01,3628,1.09758150372007,0.981001283697048,,
06111000200,2,2387,-0.607657476044404,0.16392811296534,,
06007000402,4.02,7973,0.313963645868943,0.674582798459564,,
06007003001,30.01,2553,-1.15972184286681,0.0182284980744544,,
06073020106,201.06,3704,0.0678365639557885,0.529653401797176,,
06083002606,26.06,3400,-0.403687557911367,0.263799743260591,,
06037219020,2190.20,5411,-0.599026394162412,0.167522464698331,,
06059021919,219.19,2825,0.486919202165534,0.782798459563543,,
06037503703,5037.03,7622,0.213375296855361,0.61206675224647,,
06107004500,45,6161,-0.997049510571028,0.0430038510911425,,
06081601000,6010,7094,0.576224757222626,0.827727856225931,,
06081601300,6013,8524,0.184764526778092,0.594480102695764,,
06081608501,6085.01,5110,0.758976065362452,0.910012836970475,,
06029004500,45,2635,-1.01322869547722,0.038382541720154,,
06037108104,1081.04,1836,0.370908371614569,0.710783055198973,,
06037300100,3001,6014,0.526410067795982,0.801155327342747,,
06001403702,4037.02,1930,1.03390708800619,0.974069319640565,,
06037400900,4009,4424,0.369654070001023,0.710012836970475,,
06113010901,109.01,5464,-0.218875172527687,0.362259306803594,,
06083001304,13.04,8127,0.524262690490709,0.800385109114249,,
06107002006,20.06,4364,0.33005587865956,0.683055198973042,,
06107001502,15.02,5745,-0.42191321250175,0.253401797175866,,
06017031301,313.01,3495,0.294276993638701,0.662259306803594,,
06059032057,320.57,8499,0.765742448398481,0.912708600770218,,
06071001903,19.03,13753,-0.122618428232539,0.417458279845956,,
06071000203,2.03,4349,-0.195727979471081,0.375481386392811,,
06073015100,151,4916,0.261524432969292,0.643003851091142,,
06085503506,5035.06,6816,-0.186800230704859,0.382028241335045,,
06053012700,127,3472,0.292800089596541,0.661617458279846,,
06073017109,171.09,7115,0.894951525682464,0.948523748395379,,
06001441921,4419.21,3909,0.432568459435191,0.749679075738126,,
06065031502,315.02,8357,-0.518318261402671,0.20385109114249,,
06037221401,2214.01,3628,-0.877929775275005,0.0695763799743261,,
06073013505,135.05,5676,0.21586970583073,0.613863928112965,,
06067009107,91.07,3419,0.194066606700041,0.6,,
06067006600,66,7385,-0.74205367083685,0.108344030808729,,
06095252102,2521.02,3900,0.518842356235622,0.796662387676508,,
06095252605,2526.05,6226,-0.520009393150786,0.202824133504493,,
06073020013,200.13,14679,0.745035050745003,0.90385109114249,,
06073020304,203.04,6813,0.45330770674567,0.763414634146341,,
06089011500,115,5672,-0.287231960256799,0.32811296534018,,
06095250502,2505.02,3578,0.166705937790245,0.587163029525032,,
06055200804,2008.04,5573,-0.111166958589707,0.42400513478819,,
06001442000,4420,3419,0.785895707022509,0.918100128369705,,
06079010205,102.05,4653,0.227536881929669,0.621309370988447,,
06071002803,28.03,4226,-0.700184666854182,0.124390243902439,,
06073015501,155.01,5180,0.186996967029207,0.595250320924262,,
06037205110,2051.10,3904,-0.769681304654666,0.0994865211810013,,
06111001502,15.02,9534,0.113271679960479,0.557766367137356,,
06037430901,4309.01,4517,-0.0279005846367418,0.473684210526316,,
06037430902,4309.02,4539,0.149304345697147,0.579460847240051,,
06037431501,4315.01,4480,-0.189219864113525,0.3798459563543,,
06037291210,2912.10,5768,-0.463311445223331,0.231707317073171,,
06073007800,78,6155,0.302834371871301,0.666880616174583,,
06037433700,4337,3684,-0.3342621726502,0.299743260590501,,
06029000102,1.02,3349,-0.576173717921117,0.180359435173299,,
06085506802,5068.02,5674,0.811285219712265,0.925673940949936,,
06085506804,5068.04,3920,0.940245549114149,0.957637997432606,,
06071003503,35.03,5777,-0.406670569745548,0.262516046213094,,
06073017050,170.50,3104,0.184295543841952,0.594223363286264,,
06059042323,423.23,4913,0.661277425138402,0.868677792041078,,
06037460700,4607,5139,0.808490971767609,0.924390243902439,,
06017030704,307.04,9602,0.529977386150951,0.802695763799743,,
06059099408,994.08,4594,0.494881439125293,0.786007702182285,,
06059063904,639.04,4492,0.0648251161206367,0.526957637997433,,
06111000302,3.02,8257,-0.109224992219589,0.424775353016688,,
06037408211,4082.11,6381,-0.435806332962017,0.245827984595635,,
06059074601,746.01,7602,-0.356752352297797,0.28780487804878,,
06059075607,756.07,6381,0.588310901975024,0.834017971758665,,
06037542700,5427,6129,-0.607676998973345,0.163671373555841,,
06079012102,121.02,5835,0.0301214064191173,0.50808729139923,,
06095253300,2533,2648,-0.0922318560753578,0.434531450577664,,
06013301000,3010,5150,-0.223031044630797,0.359306803594352,,
06053011102,111.02,12388,-0.326055006369019,0.304364569961489,,
06059001801,18.01,5510,-0.299129716918561,0.318998716302953,,
06085505403,5054.03,8742,0.572231754518948,0.825802310654685,,
06073007910,79.10,2937,0.395000793680246,0.726444159178434,,
06073000700,7,4624,0.846628414118908,0.935173299101412,,
06037106643,1066.43,4577,0.466561656283397,0.769961489088575,,
06037542106,5421.06,3523,-0.922575965347519,0.0600770218228498,,
